symbol,timestamp,open,high,low,close,volume
XRP_USDT,2026-09-06T13:00:00+00:00,1.4177,1.4214,1.4113,1.4158,20504155.0
BTC_USDT,2026-09-06T14:00:00+00:00,79794.2,79815.7,79175.1,79507.4,38932534.0
ETH_USDT,2026-09-06T14:00:00+00:00,2493.61,2493.94,2459.0,2477.19,8298719.0
SOL_USDT,2026-09-06T14:00:00+00:00,107.02,107.09,105.08,105.67,11531994.0
XRP_USDT,2026-09-06T14:00:00+00:00,1.4158,1.4164,1.3963,1.4096,26909005.0
BTC_USDT,2026-09-06T15:00:00+00:00,79507.4,79695.0,79351.6,79677.9,24516375.0
ETH_USDT,2026-09-06T15:00:00+00:00,2477.19,2481.66,2468.6,2478.43,4141100.0
SOL_USDT,2026-09-06T15:00:00+00:00,105.67,105.95,104.86,105.7,8977978.0
XRP_USDT,2026-09-06T15:00:00+00:00,1.4096,1.4118,1.4004,1.4103,18857408.0
BTC_USDT,2026-09-06T16:00:00+00:00,79677.9,79756.1,79566.0,79650.0,15853753.0
ETH_USDT,2026-09-06T16:00:00+00:00,2478.43,2486.56,2473.94,2483.33,2610022.0
SOL_USDT,2026-09-06T16:00:00+00:00,105.7,106.33,105.43,106.03,7969083.0
XRP_USDT,2026-09-06T16:00:00+00:00,1.4103,1.4139,1.4077,1.4117,7476301.0
BTC_USDT,2026-09-06T17:00:00+00:00,79650.0,79741.9,79542.6,79708.0,17758398.0
ETH_USDT,2026-09-06T17:00:00+00:00,2483.33,2493.94,2479.25,2490.16,3366320.0
SOL_USDT,2026-09-06T17:00:00+00:00,106.03,106.48,105.49,106.12,7594281.0
XRP_USDT,2026-09-06T17:00:00+00:00,1.4117,1.4133,1.4063,1.4084,10585722.0
BTC_USDT,2026-09-06T18:00:00+00:00,79708.0,79940.9,79708.0,79911.7,23186893.0
ETH_USDT,2026-09-06T18:00:00+00:00,2490.16,2499.05,2490.16,2493.15,3104529.0
SOL_USDT,2026-09-06T18:00:00+00:00,106.12,106.52,105.78,105.92,6053673.0
XRP_USDT,2026-09-06T18:00:00+00:00,1.4084,1.4149,1.4084,1.4121,9999256.0
BTC_USDT,2026-09-06T19:00:00+00:00,79911.7,79912.1,79764.3,79802.8,11127797.0
ETH_USDT,2026-09-06T19:00:00+00:00,2493.15,2493.45,2488.65,2489.64,1996988.0
SOL_USDT,2026-09-06T19:00:00+00:00,105.92,105.93,105.3,105.45,4085604.0
XRP_USDT,2026-09-06T19:00:00+00:00,1.4121,1.4121,1.4086,1.4095,7205438.0
BTC_USDT,2026-09-06T20:00:00+00:00,79802.8,79936.0,79743.1,79872.6,14478119.0
ETH_USDT,2026-09-06T20:00:00+00:00,2489.64,2499.32,2487.6,2498.52,2477051.0
SOL_USDT,2026-09-06T20:00:00+00:00,105.45,105.84,105.3,105.7,3852361.0
XRP_USDT,2026-09-06T20:00:00+00:00,1.4095,1.4235,1.4086,1.4213,13956423.0
BTC_USDT,2026-09-06T21:00:00+00:00,79872.6,79996.9,79831.3,79902.6,19720164.0
ETH_USDT,2026-09-06T21:00:00+00:00,2498.52,2514.9,2498.49,2507.2,4698087.0
SOL_USDT,2026-09-06T21:00:00+00:00,105.7,106.22,105.7,105.87,4034589.0
XRP_USDT,2026-09-06T21:00:00+00:00,1.4213,1.4263,1.4194,1.4247,12572024.0
BTC_USDT,2026-09-06T22:00:00+00:00,79902.6,80058.0,79600.0,80005.4,28102801.0
ETH_USDT,2026-09-06T22:00:00+00:00,2507.2,2509.81,2487.28,2506.97,4730266.0
SOL_USDT,2026-09-06T22:00:00+00:00,105.87,106.0,104.9,105.8,7394891.0
XRP_USDT,2026-09-06T22:00:00+00:00,1.4247,1.4247,1.4084,1.4178,24090322.0
BTC_USDT,2026-09-06T23:00:00+00:00,80005.4,80531.9,79967.2,80300.5,36247423.0
ETH_USDT,2026-09-06T23:00:00+00:00,2506.97,2525.57,2505.55,2513.47,5071229.0
SOL_USDT,2026-09-06T23:00:00+00:00,105.8,106.73,105.75,106.51,6397903.0
XRP_USDT,2026-09-06T23:00:00+00:00,1.4178,1.4257,1.4176,1.4231,19597492.0
BTC_USDT,2026-09-07T00:00:00+00:00,80300.5,80405.0,80020.9,80121.9,23988678.0
ETH_USDT,2026-09-07T00:00:00+00:00,2513.47,2521.63,2508.08,2511.96,4293786.0
SOL_USDT,2026-09-07T00:00:00+00:00,106.51,106.6,105.82,106.09,5940785.0
XRP_USDT,2026-09-07T00:00:00+00:00,1.4231,1.4252,1.4149,1.4177,16726942.0
BTC_USDT,2026-09-07T01:00:00+00:00,80121.9,80205.8,79787.7,79886.9,21304234.0
ETH_USDT,2026-09-07T01:00:00+00:00,2511.96,2515.4,2498.41,2502.99,2733970.0
SOL_USDT,2026-09-07T01:00:00+00:00,106.09,106.3,104.97,105.25,4932970.0
XRP_USDT,2026-09-07T01:00:00+00:00,1.4177,1.4194,1.4022,1.4061,21037023.0
BTC_USDT,2026-09-07T02:00:00+00:00,79886.9,80408.8,79755.1,79843.0,26451872.0
ETH_USDT,2026-09-07T02:00:00+00:00,2502.99,2535.72,2497.4,2510.81,4119279.0
SOL_USDT,2026-09-07T02:00:00+00:00,105.25,107.05,104.83,105.73,6544210.0
XRP_USDT,2026-09-07T02:00:00+00:00,1.4061,1.4308,1.3995,1.4135,29736110.0
BTC_USDT,2026-09-07T03:00:00+00:00,79843.0,79953.7,79535.4,79560.1,26733672.0
ETH_USDT,2026-09-07T03:00:00+00:00,2510.81,2515.34,2495.16,2496.01,3776998.0
SOL_USDT,2026-09-07T03:00:00+00:00,105.73,105.84,104.85,104.88,4639263.0
XRP_USDT,2026-09-07T03:00:00+00:00,1.4135,1.4165,1.4023,1.4055,24748754.0
BTC_USDT,2026-09-07T04:00:00+00:00,79560.1,79694.9,79500.8,79686.0,16679717.0
ETH_USDT,2026-09-07T04:00:00+00:00,2496.01,2498.57,2490.73,2496.83,3428753.0
SOL_USDT,2026-09-07T04:00:00+00:00,104.88,105.23,104.65,105.03,3780242.0
XRP_USDT,2026-09-07T04:00:00+00:00,1.4055,1.4095,1.4027,1.4056,12315618.0
BTC_USDT,2026-09-07T05:00:00+00:00,79686.0,79890.0,79620.7,79717.5,12995533.0
ETH_USDT,2026-09-07T05:00:00+00:00,2496.83,2512.97,2495.84,2503.41,2726262.0
SOL_USDT,2026-09-07T05:00:00+00:00,105.03,105.78,104.97,105.08,3168768.0
XRP_USDT,2026-09-07T05:00:00+00:00,1.4056,1.4166,1.4048,1.4073,9758923.0
BTC_USDT,2026-09-07T06:00:00+00:00,79717.5,79786.8,79609.1,79617.1,12377321.0
ETH_USDT,2026-09-07T06:00:00+00:00,2503.41,2509.16,2496.55,2496.86,3235680.0
SOL_USDT,2026-09-07T06:00:00+00:00,105.08,105.37,104.78,105.03,2916651.0
XRP_USDT,2026-09-07T06:00:00+00:00,1.4073,1.4123,1.4053,1.4083,6093076.0
BTC_USDT,2026-09-07T07:00:00+00:00,79617.1,79655.1,78959.9,79351.7,39643306.0
ETH_USDT,2026-09-07T07:00:00+00:00,2496.86,2501.09,2472.89,2487.99,5834621.0
SOL_USDT,2026-09-07T07:00:00+00:00,105.03,105.5,103.7,104.41,8674525.0
XRP_USDT,2026-09-07T07:00:00+00:00,1.4083,1.4127,1.3866,1.3982,21928201.0
BTC_USDT,2026-09-07T08:00:00+00:00,79351.7,79494.5,79351.7,79395.1,13553232.0
ETH_USDT,2026-09-07T08:00:00+00:00,2487.99,2492.76,2487.41,2490.15,1876195.0
SOL_USDT,2026-09-07T08:00:00+00:00,104.41,104.85,104.38,104.66,3683395.0
XRP_USDT,2026-09-07T08:00:00+00:00,1.3982,1.4076,1.3974,1.4029,12218948.0
BTC_USDT,2026-09-07T09:00:00+00:00,79395.1,79517.5,79260.0,79278.8,20391954.0
ETH_USDT,2026-09-07T09:00:00+00:00,2490.15,2496.27,2482.94,2483.37,2827101.0
SOL_USDT,2026-09-07T09:00:00+00:00,104.66,105.13,104.55,104.61,5322759.0
XRP_USDT,2026-09-07T09:00:00+00:00,1.4029,1.4068,1.396,1.3965,10051504.0
BTC_USDT,2026-09-07T10:00:00+00:00,79278.8,79418.8,79278.8,79323.9,14479249.0
ETH_USDT,2026-09-07T10:00:00+00:00,2483.37,2491.25,2483.37,2487.75,2194490.0
SOL_USDT,2026-09-07T10:00:00+00:00,104.61,105.11,104.6,104.96,2937446.0
XRP_USDT,2026-09-07T10:00:00+00:00,1.3965,1.4023,1.3939,1.3983,12499601.0
BTC_USDT,2026-09-07T11:00:00+00:00,79323.9,79450.0,79237.9,79378.1,18489987.0
ETH_USDT,2026-09-07T11:00:00+00:00,2487.75,2492.5,2485.33,2487.96,1908804.0
SOL_USDT,2026-09-07T11:00:00+00:00,104.96,105.09,104.69,104.88,2616101.0
XRP_USDT,2026-09-07T11:00:00+00:00,1.3983,1.4008,1.3962,1.3984,10506638.0
BTC_USDT,2026-09-07T12:00:00+00:00,79378.1,79600.1,79364.8,79567.5,21347332.0
ETH_USDT,2026-09-07T12:00:00+00:00,2487.96,2506.77,2487.58,2504.38,3305483.0
SOL_USDT,2026-09-07T12:00:00+00:00,104.88,105.89,104.86,105.68,4626298.0
XRP_USDT,2026-09-07T12:00:00+00:00,1.3984,1.4131,1.3982,1.4119,25211447.0
BTC_USDT,2026-09-07T13:00:00+00:00,79567.5,79608.4,79268.6,79314.5,31620230.0
ETH_USDT,2026-09-07T13:00:00+00:00,2504.38,2510.85,2494.57,2497.87,6244810.0
SOL_USDT,2026-09-07T13:00:00+00:00,105.68,105.76,104.77,105.03,5706241.0
XRP_USDT,2026-09-07T13:00:00+00:00,1.4119,1.4135,1.4008,1.4025,33338301.0
BTC_USDT,2026-09-07T14:00:00+00:00,79314.5,79359.5,78913.2,79152.8,50786114.0
ETH_USDT,2026-09-07T14:00:00+00:00,2497.87,2498.63,2475.06,2489.08,8449116.0
SOL_USDT,2026-09-07T14:00:00+00:00,105.03,105.13,103.94,104.6,12266098.0
XRP_USDT,2026-09-07T14:00:00+00:00,1.4025,1.4039,1.3896,1.3978,35128220.0
BTC_USDT,2026-09-07T15:00:00+00:00,79152.8,79152.8,78641.7,78786.1,52116829.0
ETH_USDT,2026-09-07T15:00:00+00:00,2489.08,2489.08,2464.62,2468.77,8320802.0
SOL_USDT,2026-09-07T15:00:00+00:00,104.6,104.6,102.81,103.19,13317545.0
XRP_USDT,2026-09-07T15:00:00+00:00,1.3978,1.3983,1.3753,1.3826,45820217.0
BTC_USDT,2026-09-07T16:00:00+00:00,78786.1,78996.8,78766.0,78989.3,25590246.0
ETH_USDT,2026-09-07T16:00:00+00:00,2468.77,2482.2,2468.72,2481.76,4823964.0
SOL_USDT,2026-09-07T16:00:00+00:00,103.19,103.81,103.16,103.81,6818987.0
XRP_USDT,2026-09-07T16:00:00+00:00,1.3826,1.3953,1.3825,1.3949,12892999.0
BTC_USDT,2026-09-07T17:00:00+00:00,78989.3,79185.0,78973.5,79153.5,26234142.0
ETH_USDT,2026-09-07T17:00:00+00:00,2481.76,2498.63,2480.85,2494.31,5334886.0
SOL_USDT,2026-09-07T17:00:00+00:00,103.81,104.2,103.73,103.95,5048715.0
XRP_USDT,2026-09-07T17:00:00+00:00,1.3949,1.3995,1.3941,1.3975,11720867.0
BTC_USDT,2026-09-07T18:00:00+00:00,79153.5,79209.8,79056.7,79158.6,17057077.0
ETH_USDT,2026-09-07T18:00:00+00:00,2494.31,2496.46,2486.15,2490.69,3105509.0
SOL_USDT,2026-09-07T18:00:00+00:00,103.95,104.04,103.51,103.87,5316669.0
XRP_USDT,2026-09-07T18:00:00+00:00,1.3975,1.3992,1.3921,1.394,11451780.0
BTC_USDT,2026-09-07T19:00:00+00:00,79158.6,79377.1,79115.0,79334.4,15860859.0
ETH_USDT,2026-09-07T19:00:00+00:00,2490.69,2496.73,2488.09,2494.68,2404546.0
SOL_USDT,2026-09-07T19:00:00+00:00,103.87,104.43,103.75,104.32,5705391.0
