symbol,timestamp,open,high,low,close,volume
btc_jpy,2026-09-06T01:00:00+00:00,12507251,12530664,12507250,12516300,4.7705
btc_jpy,2026-09-06T02:00:00+00:00,12516300,12523608,12506090,12510414,0.5098
btc_jpy,2026-09-06T03:00:00+00:00,12510413,12534472,12510413,12530185,0.9592
btc_jpy,2026-09-06T04:00:00+00:00,12530185,12530185,12505823,12507036,1.3145
btc_jpy,2026-09-06T05:00:00+00:00,12506218,12531196,12494680,12517908,1.2467
btc_jpy,2026-09-06T06:00:00+00:00,12517909,12517909,12481881,12487141,1.0210
btc_jpy,2026-09-06T07:00:00+00:00,12488594,12497601,12465151,12497601,1.4806
btc_jpy,2026-09-06T08:00:00+00:00,12497601,12507691,12492805,12497583,1.0883
btc_jpy,2026-09-06T09:00:00+00:00,12500236,12516206,12500236,12503301,0.3269
btc_jpy,2026-09-06T10:00:00+00:00,12503301,12517608,12503301,12516595,0.6460
btc_jpy,2026-09-06T11:00:00+00:00,12516595,12516595,12508132,12509487,0.2513
btc_jpy,2026-09-06T12:00:00+00:00,12509275,12515253,12505000,12513359,0.4859
btc_jpy,2026-09-06T13:00:00+00:00,12513359,12513359,12489413,12490902,0.7766
btc_jpy,2026-09-06T14:00:00+00:00,12490902,12490902,12418368,12453287,3.2298
btc_jpy,2026-09-06T15:00:00+00:00,12453287,12472310,12431709,12472310,2.9424
btc_jpy,2026-09-06T16:00:00+00:00,12472310,12477943,12460474,12466449,1.2066
btc_jpy,2026-09-06T17:00:00+00:00,12464000,12473186,12451110,12472723,2.2429
btc_jpy,2026-09-06T18:00:00+00:00,12472724,12504066,12472724,12503606,1.5043
btc_jpy,2026-09-06T19:00:00+00:00,12503273,12503273,12486320,12486438,0.2101
btc_jpy,2026-09-06T20:00:00+00:00,12484742,12503195,12483168,12501007,0.9012
btc_jpy,2026-09-06T21:00:00+00:00,12501007,12503271,12488777,12492050,1.8149
btc_jpy,2026-09-06T22:00:00+00:00,12492049,12518887,12464932,12518886,2.7320
btc_jpy,2026-09-06T23:00:00+00:00,12516910,12587076,12511411,12562090,6.4057
btc_jpy,2026-09-07T00:00:00+00:00,12561581,12576720,12504267,12504968,3.7650
btc_jpy,2026-09-07T01:00:00+00:00,12507962,12526698,12480001,12495479,3.6667
btc_jpy,2026-09-07T02:00:00+00:00,12495479,12564531,12481632,12497236,6.4831
btc_jpy,2026-09-07T03:00:00+00:00,12494151,12508274,12446626,12446626,1.9971
btc_jpy,2026-09-07T04:00:00+00:00,12446625,12492996,12441347,12460566,6.1975
btc_jpy,2026-09-07T05:00:00+00:00,12460567,12539999,12456102,12456102,10.6521
btc_jpy,2026-09-07T06:00:00+00:00,12456102,12505000,12418776,12435390,6.2538
btc_jpy,2026-09-07T07:00:00+00:00,12434751,12434752,12321359,12374216,7.0907
btc_jpy,2026-09-07T08:00:00+00:00,12374216,12377052,12274525,12295451,11.3491
btc_jpy,2026-09-07T09:00:00+00:00,12295450,12302899,12274525,12282936,8.8978
btc_jpy,2026-09-07T10:00:00+00:00,12282937,12306171,12280000,12297366,3.5594
btc_jpy,2026-09-07T11:00:00+00:00,12297366,12309258,12288232,12309258,1.9653
btc_jpy,2026-09-07T12:00:00+00:00,12308548,12320269,12289496,12314986,2.3283
btc_jpy,2026-09-07T13:00:00+00:00,12314986,12315235,12275000,12284223,2.6223
btc_jpy,2026-09-07T14:00:00+00:00,12283152,12287975,12211212,12243871,5.3719
btc_jpy,2026-09-07T15:00:00+00:00,12243870,12243870,12165006,12187263,6.2919
btc_jpy,2026-09-07T16:00:00+00:00,12184399,12210001,12181691,12207966,1.9437
btc_jpy,2026-09-07T17:00:00+00:00,12207967,12243753,12207967,12242641,1.1600
btc_jpy,2026-09-07T18:00:00+00:00,12242641,12242641,12224333,12241978,0.9205
btc_jpy,2026-09-07T19:00:00+00:00,12241977,12270194,12233836,12262719,1.5171
btc_jpy,2026-09-07T20:00:00+00:00,12262719,12267635,12240000,12243256,0.4895
btc_jpy,2026-09-07T21:00:00+00:00,12243935,12246871,12234492,12237742,0.4400
btc_jpy,2026-09-07T22:00:00+00:00,12239000,12239000,12172278,12184040,4.1682
btc_jpy,2026-09-07T23:00:00+00:00,12184040,12208971,12173172,12194735,1.9047
btc_jpy,2026-09-08T00:00:00+00:00,12189187,12207965,12143655,12207940,4.1900
btc_jpy,2026-09-08T01:00:00+00:00,12207959,12213003,12192500,12203354,5.6358
btc_jpy,2026-09-08T02:00:00+00:00,12203582,12203582,12114858,12117727,5.4990
btc_jpy,2026-09-08T03:00:00+00:00,12117727,12120758,12085443,12110826,7.5331
btc_jpy,2026-09-08T04:00:00+00:00,12111452,12142756,12100001,12101686,9.3669
btc_jpy,2026-09-08T05:00:00+00:00,12101685,12130652,12073392,12073392,7.6674
btc_jpy,2026-09-08T06:00:00+00:00,12073277,12079796,12040389,12057921,11.1239
btc_jpy,2026-09-08T07:00:00+00:00,12057921,12100898,12042137,12081972,5.3351
btc_jpy,2026-09-08T08:00:00+00:00,12081972,12120000,12052166,12106584,9.1300
btc_jpy,2026-09-08T09:00:00+00:00,12106583,12142575,12086745,12136574,3.2982
btc_jpy,2026-09-08T10:00:00+00:00,12136574,12175353,12130037,12131953,2.6903
btc_jpy,2026-09-08T11:00:00+00:00,12131953,12131953,12101316,12112606,3.5142
btc_jpy,2026-09-08T12:00:00+00:00,12112606,12112606,12057003,12070208,10.1650
btc_jpy,2026-09-08T13:00:00+00:00,12070208,12089027,11960000,12000001,9.7992
btc_jpy,2026-09-08T14:00:00+00:00,12000001,12105359,11990000,12105358,4.6947
btc_jpy,2026-09-08T15:00:00+00:00,12102830,12160000,12099405,12160000,3.9706
btc_jpy,2026-09-08T16:00:00+00:00,12162267,12192295,12128618,12143001,4.3557
btc_jpy,2026-09-08T17:00:00+00:00,12149154,12164227,12116825,12123094,0.6352
btc_jpy,2026-09-08T18:00:00+00:00,12114229,12161047,12056208,12056208,2.7522
btc_jpy,2026-09-08T19:00:00+00:00,12059121,12078376,12058149,12070505,0.7917
btc_jpy,2026-09-08T20:00:00+00:00,12073797,12098720,12073797,12087783,1.5984
btc_jpy,2026-09-08T21:00:00+00:00,12087783,12100000,12081449,12090458,0.4646
